f_bus,t_bus,r,x,b,rateA,rateB,rateC,ratio,angle,status,min_a,max_a
531,1102,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
695,531,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
695,517,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
517,332,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
332,838,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
951,394,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
830,951,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
469,830,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1062,469,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
536,1062,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
119,536,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
293,119,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
167,293,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
167,590,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
590,928,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
928,913,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
824,153,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1070,824,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
633,1070,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
900,633,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1000,900,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
303,1000,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
849,303,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
395,879,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
689,395,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1056,390,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
724,1056,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
710,724,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
254,710,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
437,254,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
506,753,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
96,506,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
826,96,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
241,826,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
746,241,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
741,746,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
778,741,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
107,368,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
268,107,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
268,129,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
129,298,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
298,924,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
465,83,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
329,465,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
701,457,8.877841042258523e-07,8.877841042258523e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
345,701,1.04919939590328e-06,1.04919939590328e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
445,202,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1024,445,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
939,455,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
455,393,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
689,393,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
689,687,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
439,687,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
820,439,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
941,218,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
218,154,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
437,614,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
384,437,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
922,537,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
573,384,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
653,922,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
197,651,1.6141529167742772e-07,1.6141529167742772e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
329,653,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
682,197,1.6141529167742772e-07,1.6141529167742772e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
345,329,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
482,682,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
345,909,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
482,387,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
909,301,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
387,969,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
969,863,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
690,1,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
693,2,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
257,3,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
155,4,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
999,5,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
289,6,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
281,7,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1034,8,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
200,9,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
925,10,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
59,11,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
851,12,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
902,13,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
699,14,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
570,15,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
363,16,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
805,17,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
485,18,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
818,19,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
789,20,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
449,21,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1050,22,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
917,23,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1043,24,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
810,25,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
767,26,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1027,27,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
726,28,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
646,29,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
788,30,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
883,31,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
72,32,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
503,33,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
156,34,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
318,35,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
567,36,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
711,37,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
276,38,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
404,39,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1110,40,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
183,41,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
983,42,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
901,43,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
676,44,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
618,45,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1133,46,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
399,47,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
803,48,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
367,49,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
394,50,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
153,51,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
390,52,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
753,53,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
794,54,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
141,55,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
672,56,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
323,198,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
539,575,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
975,1105,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
555,250,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
311,215,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
152,225,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
260,227,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1113,258,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1058,314,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
507,611,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
631,1063,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
569,686,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
498,910,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
720,312,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
179,1051,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1124,146,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
518,657,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
194,476,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
494,968,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
769,313,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
147,434,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
222,549,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
635,305,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
288,1108,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
933,577,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
923,453,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
813,296,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
942,576,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1060,252,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
488,877,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
231,856,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
809,890,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
496,926,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1104,612,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
511,450,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
346,581,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
135,735,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
918,378,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
278,361,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
351,622,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1103,242,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
513,736,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
624,1132,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1109,561,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1059,532,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
193,1121,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
474,291,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
490,174,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
79,907,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
921,705,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1049,97,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
214,981,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
921,283,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
978,1064,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1045,991,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
101,998,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
456,110,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1028,497,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1117,280,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
779,606,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
440,771,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1036,597,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
403,203,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
261,1065,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
995,938,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
108,645,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
136,128,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
509,300,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
642,670,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
151,1075,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
514,80,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
880,571,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
365,636,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
403,940,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
452,725,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
552,1081,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
132,712,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1111,210,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1102,515,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1111,1091,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
782,348,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
976,728,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
849,879,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
368,778,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
1024,939,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
941,820,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
573,651,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
188,528,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
350,719,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
354,374,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
